Dest,DestCode,Origin,OriginCode,Migrants
Lao People’s Democratic Republic,LAO,Greenland,GRL,0.00
Lao People’s Democratic Republic,LAO,Grenada,GRD,0.00
Lao People’s Democratic Republic,LAO,Guadeloupe,GLP,0.00
Lao People’s Democratic Republic,LAO,Guam,GUM,0.00
Lao People’s Democratic Republic,LAO,Guatemala,GTM,0.00
Lao People’s Democratic Republic,LAO,Guinea,GIN,0.00
Lao People’s Democratic Republic,LAO,Guinea-Bissau,GNB,0.00
Lao People’s Democratic Republic,LAO,Guyana,GUY,0.00
Lao People’s Democratic Republic,LAO,Haiti,HTI,0.00
Lao People’s Democratic Republic,LAO,Honduras,HND,0.00
Lao People’s Democratic Republic,LAO,Hong Kong,HKG,2.00
Lao People’s Democratic Republic,LAO,Hungary,HUN,1.00
Lao People’s Democratic Republic,LAO,Iceland,ISL,0.00
Lao People’s Democratic Republic,LAO,India,IND,19.00
Lao People’s Democratic Republic,LAO,Indonesia,IDN,4.00
Lao People’s Democratic Republic,LAO,"Iran, Islamic Republic of",IRN,2.00
Lao People’s Democratic Republic,LAO,Iraq,IRQ,2.00
Lao People’s Democratic Republic,LAO,Ireland,IRL,2.00
Lao People’s Democratic Republic,LAO,Israel,ISR,2.00
Lao People’s Democratic Republic,LAO,Italy,ITA,6.00
Lao People’s Democratic Republic,LAO,Jamaica,JAM,0.00
Lao People’s Democratic Republic,LAO,Japan,JPN,2.00
Lao People’s Democratic Republic,LAO,Jordan,JOR,2.00
Lao People’s Democratic Republic,LAO,Kazakhstan,KAZ,9.00
Lao People’s Democratic Republic,LAO,Kenya,KEN,0.00
Lao People’s Democratic Republic,LAO,Kiribati,KIR,0.00
Lao People’s Democratic Republic,LAO,"Korea, Democratic People’s Republic of",PRK,1.00
Lao People’s Democratic Republic,LAO,"Korea, Republic of",KOR,3.00
Lao People’s Democratic Republic,LAO,Kuwait,KWT,1.00
Lao People’s Democratic Republic,LAO,Kyrgyzstan,KGZ,1.00
Lao People’s Democratic Republic,LAO,Lao People’s Democratic Republic,LAO,0.00
Lao People’s Democratic Republic,LAO,Latvia,LVA,0.00
Lao People’s Democratic Republic,LAO,Lebanon,LBN,1.00
Lao People’s Democratic Republic,LAO,Lesotho,LSO,0.00
Lao People’s Democratic Republic,LAO,Liberia,LBR,0.00
Lao People’s Democratic Republic,LAO,Libyan Arab Jamahiriya,LBY,0.00
Lao People’s Democratic Republic,LAO,Liechtenstein,LIE,0.00
Lao People’s Democratic Republic,LAO,Lithuania,LTU,1.00
Lao People’s Democratic Republic,LAO,Luxembourg,LUX,0.00
Lao People’s Democratic Republic,LAO,Macau,MAC,0.00
Lao People’s Democratic Republic,LAO,"Macedonia, the former Yugoslav Republic of",MKD,0.00
Lao People’s Democratic Republic,LAO,Madagascar,MDG,0.00
Lao People’s Democratic Republic,LAO,Malawi,MWI,0.00
Lao People’s Democratic Republic,LAO,Malaysia,MYS,2.00
Lao People’s Democratic Republic,LAO,Maldives,MDV,0.00
Lao People’s Democratic Republic,LAO,Mali,MLI,1.15
Lao People’s Democratic Republic,LAO,Malta,MLT,0.00
Lao People’s Democratic Republic,LAO,Marshall Islands,MHL,0.00
Lao People’s Democratic Republic,LAO,Martinique,MTQ,0.00
Lao People’s Democratic Republic,LAO,Mauritania,MRT,0.00
Lao People’s Democratic Republic,LAO,Mauritius,MUS,0.00
Lao People’s Democratic Republic,LAO,Mayotte,MYT,0.00
Lao People’s Democratic Republic,LAO,Mexico,MEX,1.00
Lao People’s Democratic Republic,LAO,"Micronesia, Federated States of",FSM,0.00
Lao People’s Democratic Republic,LAO,"Moldova, Republic of",MDA,1.00
Lao People’s Democratic Republic,LAO,Monaco,MCO,0.00
Lao People’s Democratic Republic,LAO,Mongolia,MNG,0.00
Lao People’s Democratic Republic,LAO,Montserrat,MSR,0.00
Lao People’s Democratic Republic,LAO,Morocco,MAR,2.30
Lao People’s Democratic Republic,LAO,Mozambique,MOZ,0.00
Lao People’s Democratic Republic,LAO,Myanmar,MMR,292.00
Lao People’s Democratic Republic,LAO,Namibia,NAM,0.00
Lao People’s Democratic Republic,LAO,Nauru,NRU,0.00
Lao People’s Democratic Republic,LAO,Nepal,NPL,2.00
Lao People’s Democratic Republic,LAO,Netherlands,NLD,2.00
Lao People’s Democratic Republic,LAO,Netherlands Antilles,ANT,0.00
Lao People’s Democratic Republic,LAO,New Caledonia,NCL,0.00
Lao People’s Democratic Republic,LAO,New Zealand,NZL,0.00
Lao People’s Democratic Republic,LAO,Nicaragua,NIC,0.00
Lao People’s Democratic Republic,LAO,Niger,NER,0.00
Lao People’s Democratic Republic,LAO,Nigeria,NGA,4.97
Lao People’s Democratic Republic,LAO,Niue,NIU,0.00
Lao People’s Democratic Republic,LAO,Norfolk Island,NFK,0.00
Lao People’s Democratic Republic,LAO,Northern Mariana Islands,MNP,0.00
Lao People’s Democratic Republic,LAO,Norway,NOR,0.00
Lao People’s Democratic Republic,LAO,Oman,OMN,0.00
Lao People’s Democratic Republic,LAO,Pakistan,PAK,8.00
Lao People’s Democratic Republic,LAO,Palau,PLW,0.00
Lao People’s Democratic Republic,LAO,"Palestinian Territory, Occupied ",PSE,2.00
Lao People’s Democratic Republic,LAO,Panama,PAN,0.00
Lao People’s Democratic Republic,LAO,Papua New Guinea,PNG,0.00
Lao People’s Democratic Republic,LAO,Paraguay,PRY,0.00
Lao People’s Democratic Republic,LAO,Peru,PER,0.00
Lao People’s Democratic Republic,LAO,Philippines,PHL,8.00
Lao People’s Democratic Republic,LAO,Poland,POL,4.00
Lao People’s Democratic Republic,LAO,Portugal,PRT,4.00
Lao People’s Democratic Republic,LAO,Puerto Rico,PRI,0.00
Lao People’s Democratic Republic,LAO,Qatar,QAT,0.00
Lao People’s Democratic Republic,LAO,Reunion*,REU,0.00
Lao People’s Democratic Republic,LAO,Romania,ROM,2.00
Lao People’s Democratic Republic,LAO,Russian Federation,RUS,25.00
Lao People’s Democratic Republic,LAO,Rwanda,RWA,0.00
Lao People’s Democratic Republic,LAO,Saint Helena*,SHN,0.00
Lao People’s Democratic Republic,LAO,Saint Kitts and Nevis,KNA,0.00
Lao People’s Democratic Republic,LAO,Saint Lucia,LCA,0.00
Lao People’s Democratic Republic,LAO,Saint Pierre and Miquelon*,SPM,0.00
Lao People’s Democratic Republic,LAO,Saint Vincent and the Grenadines,VCT,0.00
Lao People’s Democratic Republic,LAO,Samoa,WSM,0.00
Lao People’s Democratic Republic,LAO,San Marino,SMR,0.00
Lao People’s Democratic Republic,LAO,Sao Tome and Principe,STP,0.00
Lao People’s Democratic Republic,LAO,Saudi Arabia,SAU,0.00
Lao People’s Democratic Republic,LAO,Senegal,SEN,0.00
Lao People’s Democratic Republic,LAO,Serbia and Montenegro,SCG,3.00
Lao People’s Democratic Republic,LAO,Seychelles,SYC,0.00
Lao People’s Democratic Republic,LAO,Sierra Leone,SLE,0.00
Lao People’s Democratic Republic,LAO,Singapore,SGP,1.00
Lao People’s Democratic Republic,LAO,Slovakia,SVK,1.00
Lao People’s Democratic Republic,LAO,Slovenia,SVN,0.00
Lao People’s Democratic Republic,LAO,Solomon Islands,SLB,0.00
Lao People’s Democratic Republic,LAO,Somalia,SOM,0.00
Lao People’s Democratic Republic,LAO,South Africa,ZAF,1.15
Lao People’s Democratic Republic,LAO,Spain,ESP,3.00
Lao People’s Democratic Republic,LAO,Sri Lanka,LKA,2.00
Lao People’s Democratic Republic,LAO,Sudan,SDN,0.00
Lao People’s Democratic Republic,LAO,Suriname,SUR,0.00
Lao People’s Democratic Republic,LAO,Swaziland,SWZ,0.00
Lao People’s Democratic Republic,LAO,Sweden,SWE,1.00
Lao People’s Democratic Republic,LAO,Switzerland,CHE,1.00
Lao People’s Democratic Republic,LAO,Syrian Arab Republic,SYR,1.00
Lao People’s Democratic Republic,LAO,Taiwan,TWN,1.00
Lao People’s Democratic Republic,LAO,Tajikistan,TJK,2.00
Lao People’s Democratic Republic,LAO,"Tanzania, United Republic of",TZA,0.00
Lao People’s Democratic Republic,LAO,Thailand,THA,1645.00
Lao People’s Democratic Republic,LAO,Timor Leste,TLS,0.00
Lao People’s Democratic Republic,LAO,Togo,TGO,0.00
Lao People’s Democratic Republic,LAO,Tokelau,TKL,0.00
Lao People’s Democratic Republic,LAO,Tonga,TON,0.00
Lao People’s Democratic Republic,LAO,Trinidad and Tobago,TTO,0.00
Lao People’s Democratic Republic,LAO,Tunisia,TUN,0.00
Lao People’s Democratic Republic,LAO,Turkey,TUR,7.00
Lao People’s Democratic Republic,LAO,Turkmenistan,TKM,1.00
Lao People’s Democratic Republic,LAO,Turks and Caicos,TCA,0.00
Lao People’s Democratic Republic,LAO,Tuvalu,TUV,0.00
Lao People’s Democratic Republic,LAO,Uganda,UGA,0.00
Lao People’s Democratic Republic,LAO,Ukraine,UKR,12.00
Lao People’s Democratic Republic,LAO,United Arab Emirates,ARE,0.00
Lao People’s Democratic Republic,LAO,United Kingdom,GBR,8.00
Lao People’s Democratic Republic,LAO,United States of America,USA,0.00
Lao People’s Democratic Republic,LAO,Uruguay,URY,0.00
Lao People’s Democratic Republic,LAO,Uzbekistan,UZB,6.00
Lao People’s Democratic Republic,LAO,Vanuatu,VUT,0.00
Lao People’s Democratic Republic,LAO,Venezuela,VEN,0.00
Lao People’s Democratic Republic,LAO,Viet Nam,VNM,10004.00
Lao People’s Democratic Republic,LAO,"Virgin Islands, British ",VGB,0.00
Lao People’s Democratic Republic,LAO,"Virgin Islands, U.S.",VIR,0.00
Lao People’s Democratic Republic,LAO,Wallis and Futuna*,WLF,0.00
Lao People’s Democratic Republic,LAO,X,X,0.00
Lao People’s Democratic Republic,LAO,Yemen,YEM,1.00
Lao People’s Democratic Republic,LAO,Zambia,ZMB,0.00
Lao People’s Democratic Republic,LAO,Zimbabwe,ZWE,0.00
Latvia,LVA,Afghanistan,AFG,5.00
Latvia,LVA,Albania,ALB,2.00
Latvia,LVA,Algeria,DZA,4.60
Latvia,LVA,American Samoa,ASM,0.00
Latvia,LVA,Andorra,AND,0.00
Latvia,LVA,Angola,AGO,1.15
Latvia,LVA,Anguilla,AIA,0.00
Latvia,LVA,Antigua & Barbuda,ATG,0.00
Latvia,LVA,Argentina,ARG,3.00
Latvia,LVA,Armenia,ARM,5808.00
Latvia,LVA,Aruba,ABW,0.00
Latvia,LVA,Australia,AUS,11.00
Latvia,LVA,Austria,AUT,40.00
Latvia,LVA,Azerbaijan,AZE,9563.00
Latvia,LVA,Bahamas,BHS,0.00
Latvia,LVA,Bahrain,BHR,0.00
Latvia,LVA,Bangladesh,BGD,6.00
Latvia,LVA,Barbados,BRB,0.00
Latvia,LVA,Belarus,BLR,21449.00
Latvia,LVA,Belgium,BEL,10.00
Latvia,LVA,Belize,BLZ,0.00
Latvia,LVA,Benin,BEN,1.15
Latvia,LVA,Bermuda,BMU,0.00
Latvia,LVA,Bhutan,BTN,0.00
Latvia,LVA,Bolivia,BOL,1.48
Latvia,LVA,Bosnia and Herzegovina,BIH,1049.00
Latvia,LVA,Botswana,BWA,0.00
Latvia,LVA,Brazil,BRA,2.00
Latvia,LVA,Brunei Darussalam,BRN,0.00
Latvia,LVA,Bulgaria,BGR,54.00
Latvia,LVA,Burkina Faso,BFA,1.15
Latvia,LVA,Burundi,BDI,0.00
Latvia,LVA,Cambodia,KHM,0.00
Latvia,LVA,Cameroon,CMR,0.00
Latvia,LVA,Canada,CAN,11.00
Latvia,LVA,Cape Verde,CPV,0.00
Latvia,LVA,Cayman Islands,CYM,0.00
Latvia,LVA,Central African Republic,CAF,0.00
Latvia,LVA,Chad,TCD,0.00
Latvia,LVA,Chile,CHL,1.00
Latvia,LVA,China,CHN,23.00
Latvia,LVA,Colombia,COL,2.00
Latvia,LVA,Comoros,COM,0.00
Latvia,LVA,Congo,COG,1.15
Latvia,LVA,"Congo, the Democratic Republic of the",COD,1.15
Latvia,LVA,Cook Islands,COK,0.00
Latvia,LVA,Costa Rica,CRI,0.00
Latvia,LVA,Cote d'Ivoire,CIV,0.00
Latvia,LVA,Croatia,HRV,36.00
Latvia,LVA,Cuba,CUB,4.00
Latvia,LVA,Cyprus,CYP,1.00
Latvia,LVA,Czech Republic,CZE,182.00
Latvia,LVA,Denmark,DNK,1214.00
Latvia,LVA,Djibouti,DJI,0.00
Latvia,LVA,Dominica,DMA,0.00
Latvia,LVA,Dominican Republic,DOM,1.76
Latvia,LVA,Ecuador,ECU,1.46
Latvia,LVA,Egypt,EGY,6.90
Latvia,LVA,El Salvador,SLV,1.14
Latvia,LVA,Equatorial Guinea,GNQ,0.00
Latvia,LVA,Eritrea,ERI,1.15
Latvia,LVA,Estonia,EST,6514.00
Latvia,LVA,Ethiopia,ETH,1.15
Latvia,LVA,Falkland Islands (Malvinas)*,FLK,0.00
Latvia,LVA,Faroe Islands,FRO,0.00
Latvia,LVA,Fiji,FJI,0.00
Latvia,LVA,Finland,FIN,1085.00
Latvia,LVA,France,FRA,94.00
Latvia,LVA,French Guiana,GUF,0.00
Latvia,LVA,French Polynesia,PYF,0.00
Latvia,LVA,Gabon,GAB,0.00
Latvia,LVA,Gambia,GMB,0.00
Latvia,LVA,Georgia,GEO,7064.00
Latvia,LVA,Germany,DEU,2801.00
Latvia,LVA,Ghana,GHA,1.15
Latvia,LVA,Gibraltar,GIB,0.00
Latvia,LVA,Greece,GRC,35.00
Latvia,LVA,Greenland,GRL,0.00
Latvia,LVA,Grenada,GRD,0.00
Latvia,LVA,Guadeloupe,GLP,0.00
Latvia,LVA,Guam,GUM,0.00
Latvia,LVA,Guatemala,GTM,2.10
Latvia,LVA,Guinea,GIN,1.15
Latvia,LVA,Guinea-Bissau,GNB,0.00
Latvia,LVA,Guyana,GUY,0.00
Latvia,LVA,Haiti,HTI,1.00
Latvia,LVA,Honduras,HND,0.00
Latvia,LVA,Hong Kong,HKG,1.00
Latvia,LVA,Hungary,HUN,63.00
Latvia,LVA,Iceland,ISL,0.00
Latvia,LVA,India,IND,580.00
Latvia,LVA,Indonesia,IDN,2.00
Latvia,LVA,"Iran, Islamic Republic of",IRN,3.00
Latvia,LVA,Iraq,IRQ,5.00
Latvia,LVA,Ireland,IRL,3.00
Latvia,LVA,Israel,ISR,1224.00
Latvia,LVA,Italy,ITA,26.00
Latvia,LVA,Jamaica,JAM,1.00
Latvia,LVA,Japan,JPN,3.00
Latvia,LVA,Jordan,JOR,2.00
Latvia,LVA,Kazakhstan,KAZ,20338.00
Latvia,LVA,Kenya,KEN,1.15
Latvia,LVA,Kiribati,KIR,0.00
Latvia,LVA,"Korea, Democratic People’s Republic of",PRK,1.00
Latvia,LVA,"Korea, Republic of",KOR,2.00
Latvia,LVA,Kuwait,KWT,1.00
Latvia,LVA,Kyrgyzstan,KGZ,5217.00
Latvia,LVA,Lao People’s Democratic Republic,LAO,1.00
Latvia,LVA,Latvia,LVA,0.00
Latvia,LVA,Lebanon,LBN,1018.00
Latvia,LVA,Lesotho,LSO,0.00
Latvia,LVA,Liberia,LBR,0.00
Latvia,LVA,Libyan Arab Jamahiriya,LBY,2.30
Latvia,LVA,Liechtenstein,LIE,0.00
Latvia,LVA,Lithuania,LTU,20002.00
Latvia,LVA,Luxembourg,LUX,0.00
Latvia,LVA,Macau,MAC,0.00
Latvia,LVA,"Macedonia, the former Yugoslav Republic of",MKD,35.00
Latvia,LVA,Madagascar,MDG,0.00
Latvia,LVA,Malawi,MWI,0.00
Latvia,LVA,Malaysia,MYS,1.00
Latvia,LVA,Maldives,MDV,0.00
Latvia,LVA,Mali,MLI,2.30
Latvia,LVA,Malta,MLT,0.00
Latvia,LVA,Marshall Islands,MHL,0.00
Latvia,LVA,Martinique,MTQ,0.00
Latvia,LVA,Mauritania,MRT,0.00
Latvia,LVA,Mauritius,MUS,0.00
Latvia,LVA,Mayotte,MYT,0.00
Latvia,LVA,Mexico,MEX,11.00
Latvia,LVA,"Micronesia, Federated States of",FSM,0.00
Latvia,LVA,"Moldova, Republic of",MDA,6216.00
Latvia,LVA,Monaco,MCO,0.00
Latvia,LVA,Mongolia,MNG,3.00
Latvia,LVA,Montserrat,MSR,0.00
Latvia,LVA,Morocco,MAR,3.45
Latvia,LVA,Mozambique,MOZ,1.15
Latvia,LVA,Myanmar,MMR,0.00
Latvia,LVA,Namibia,NAM,0.00
Latvia,LVA,Nauru,NRU,0.00
Latvia,LVA,Nepal,NPL,1.00
Latvia,LVA,Netherlands,NLD,6.00
Latvia,LVA,Netherlands Antilles,ANT,0.00
Latvia,LVA,New Caledonia,NCL,0.00
Latvia,LVA,New Zealand,NZL,1.00
Latvia,LVA,Nicaragua,NIC,1.40
Latvia,LVA,Niger,NER,0.00
Latvia,LVA,Nigeria,NGA,9.93
Latvia,LVA,Niue,NIU,0.00
Latvia,LVA,Norfolk Island,NFK,0.00
Latvia,LVA,Northern Mariana Islands,MNP,0.00
Latvia,LVA,Norway,NOR,2.00
Latvia,LVA,Oman,OMN,0.00
Latvia,LVA,Pakistan,PAK,714.00
Latvia,LVA,Palau,PLW,0.00
Latvia,LVA,"Palestinian Territory, Occupied ",PSE,1.00
Latvia,LVA,Panama,PAN,0.00
Latvia,LVA,Papua New Guinea,PNG,0.00
Latvia,LVA,Paraguay,PRY,1.00
Latvia,LVA,Peru,PER,1.00
Latvia,LVA,Philippines,PHL,8.00
Latvia,LVA,Poland,POL,1507.00
Latvia,LVA,Portugal,PRT,4.00
Latvia,LVA,Puerto Rico,PRI,2.00
Latvia,LVA,Qatar,QAT,0.00
Latvia,LVA,Reunion*,REU,0.00
Latvia,LVA,Romania,ROM,353.00
Latvia,LVA,Russian Federation,RUS,374730.00
Latvia,LVA,Rwanda,RWA,0.00
Latvia,LVA,Saint Helena*,SHN,0.00
Latvia,LVA,Saint Kitts and Nevis,KNA,0.00
Latvia,LVA,Saint Lucia,LCA,0.00
Latvia,LVA,Saint Pierre and Miquelon*,SPM,0.00
Latvia,LVA,Saint Vincent and the Grenadines,VCT,0.00
Latvia,LVA,Samoa,WSM,0.00
Latvia,LVA,San Marino,SMR,0.00
Latvia,LVA,Sao Tome and Principe,STP,0.00
Latvia,LVA,Saudi Arabia,SAU,0.00
Latvia,LVA,Senegal,SEN,1.15
Latvia,LVA,Serbia and Montenegro,SCG,289.00
Latvia,LVA,Seychelles,SYC,0.00
Latvia,LVA,Sierra Leone,SLE,0.00
Latvia,LVA,Singapore,SGP,0.00
Latvia,LVA,Slovakia,SVK,697.00
Latvia,LVA,Slovenia,SVN,50.00
Latvia,LVA,Solomon Islands,SLB,0.00
Latvia,LVA,Somalia,SOM,1.15
Latvia,LVA,South Africa,ZAF,5.75
Latvia,LVA,Spain,ESP,6.00
Latvia,LVA,Sri Lanka,LKA,1218.00
Latvia,LVA,Sudan,SDN,1.15
Latvia,LVA,Suriname,SUR,0.00
Latvia,LVA,Swaziland,SWZ,0.00
Latvia,LVA,Sweden,SWE,1642.00
Latvia,LVA,Switzerland,CHE,6.00
Latvia,LVA,Syrian Arab Republic,SYR,17.00
Latvia,LVA,Taiwan,TWN,1.00
Latvia,LVA,Tajikistan,TJK,6428.00
Latvia,LVA,"Tanzania, United Republic of",TZA,0.00
Latvia,LVA,Thailand,THA,1.00
Latvia,LVA,Timor Leste,TLS,0.00
Latvia,LVA,Togo,TGO,0.00
Latvia,LVA,Tokelau,TKL,0.00
Latvia,LVA,Tonga,TON,0.00
Latvia,LVA,Trinidad and Tobago,TTO,0.00
Latvia,LVA,Tunisia,TUN,1.00
Latvia,LVA,Turkey,TUR,209.00
Latvia,LVA,Turkmenistan,TKM,4411.00
Latvia,LVA,Turks and Caicos,TCA,0.00
Latvia,LVA,Tuvalu,TUV,0.00
Latvia,LVA,Uganda,UGA,0.00
Latvia,LVA,Ukraine,UKR,61607.00
Latvia,LVA,United Arab Emirates,ARE,1.00
Latvia,LVA,United Kingdom,GBR,1582.00
Latvia,LVA,United States of America,USA,3629.00
Latvia,LVA,Uruguay,URY,1.00
Latvia,LVA,Uzbekistan,UZB,41947.00
Latvia,LVA,Vanuatu,VUT,0.00
Latvia,LVA,Venezuela,VEN,1.00
Latvia,LVA,Viet Nam,VNM,43.00
Latvia,LVA,"Virgin Islands, British ",VGB,0.00
Latvia,LVA,"Virgin Islands, U.S.",VIR,0.00
Latvia,LVA,Wallis and Futuna*,WLF,0.00
Latvia,LVA,X,X,0.00
Latvia,LVA,Yemen,YEM,1.00
Latvia,LVA,Zambia,ZMB,0.00
Latvia,LVA,Zimbabwe,ZWE,1.15
Lebanon,LBN,Afghanistan,AFG,70675.00
Lebanon,LBN,Albania,ALB,418.00
Lebanon,LBN,Algeria,DZA,3392.50
Lebanon,LBN,American Samoa,ASM,20.00
Lebanon,LBN,Andorra,AND,3.00
Lebanon,LBN,Angola,AGO,261.05
Lebanon,LBN,Anguilla,AIA,2.00
Lebanon,LBN,Antigua & Barbuda,ATG,23.00
Lebanon,LBN,Argentina,ARG,1435.00
Lebanon,LBN,Armenia,ARM,791.00
Lebanon,LBN,Aruba,ABW,5.00
Lebanon,LBN,Australia,AUS,314.00
Lebanon,LBN,Austria,AUT,781.00
Lebanon,LBN,Azerbaijan,AZE,2104.00
Lebanon,LBN,Bahamas,BHS,15.00
Lebanon,LBN,Bahrain,BHR,2100.00
Lebanon,LBN,Bangladesh,BGD,20184.00
Lebanon,LBN,Barbados,BRB,39.00
Lebanon,LBN,Belarus,BLR,1826.00
Lebanon,LBN,Belgium,BEL,497.00
Lebanon,LBN,Belize,BLZ,20.00
Lebanon,LBN,Benin,BEN,205.85
Lebanon,LBN,Bermuda,BMU,12.00
Lebanon,LBN,Bhutan,BTN,4.00
Lebanon,LBN,Bolivia,BOL,214.32
Lebanon,LBN,Bosnia and Herzegovina,BIH,575.00
Lebanon,LBN,Botswana,BWA,5.75
Lebanon,LBN,Brazil,BRA,340.00
Lebanon,LBN,Brunei Darussalam,BRN,6.00
Lebanon,LBN,Bulgaria,BGR,18490.00
Lebanon,LBN,Burkina Faso,BFA,477.25
Lebanon,LBN,Burundi,BDI,144.90
Lebanon,LBN,Cambodia,KHM,116.00
Lebanon,LBN,Cameroon,CMR,62.10
Lebanon,LBN,Canada,CAN,697.00
Lebanon,LBN,Cape Verde,CPV,69.00
Lebanon,LBN,Cayman Islands,CYM,2.00
Lebanon,LBN,Central African Republic,CAF,31.05
Lebanon,LBN,Chad,TCD,451.95
Lebanon,LBN,Chile,CHL,199.00
Lebanon,LBN,China,CHN,2232.00
Lebanon,LBN,Colombia,COL,605.00
Lebanon,LBN,Comoros,COM,47.15
Lebanon,LBN,Congo,COG,155.25
Lebanon,LBN,"Congo, the Democratic Republic of the",COD,254.15
Lebanon,LBN,Cook Islands,COK,11.00
Lebanon,LBN,Costa Rica,CRI,72.56
Lebanon,LBN,Cote d'Ivoire,CIV,63.25
Lebanon,LBN,Croatia,HRV,234.00
Lebanon,LBN,Cuba,CUB,414.00
Lebanon,LBN,Cyprus,CYP,450.00
Lebanon,LBN,Czech Republic,CZE,562.00
Lebanon,LBN,Denmark,DNK,215.00
Lebanon,LBN,Djibouti,DJI,17.25
Lebanon,LBN,Dominica,DMA,16.00
Lebanon,LBN,Dominican Republic,DOM,606.51
Lebanon,LBN,Ecuador,ECU,363.98
Lebanon,LBN,Egypt,EGY,52442.30
Lebanon,LBN,El Salvador,SLV,435.12
Lebanon,LBN,Equatorial Guinea,GNQ,34.50
Lebanon,LBN,Eritrea,ERI,1902.10
Lebanon,LBN,Estonia,EST,246.00
Lebanon,LBN,Ethiopia,ETH,3551.20
Lebanon,LBN,Falkland Islands (Malvinas)*,FLK,1.00
Lebanon,LBN,Faroe Islands,FRO,0.00
Lebanon,LBN,Fiji,FJI,73.00
Lebanon,LBN,Finland,FIN,196.00
Lebanon,LBN,France,FRA,2179.00
Lebanon,LBN,French Guiana,GUF,1.00
Lebanon,LBN,French Polynesia,PYF,2.00
Lebanon,LBN,Gabon,GAB,16.10
Lebanon,LBN,Gambia,GMB,18.40
Lebanon,LBN,Georgia,GEO,1281.00
Lebanon,LBN,Germany,DEU,12541.00
Lebanon,LBN,Ghana,GHA,358.80
Lebanon,LBN,Gibraltar,GIB,7.00
Lebanon,LBN,Greece,GRC,2981.00
Lebanon,LBN,Greenland,GRL,2.00
Lebanon,LBN,Grenada,GRD,26.00
Lebanon,LBN,Guadeloupe,GLP,1.00
Lebanon,LBN,Guam,GUM,44.00
Lebanon,LBN,Guatemala,GTM,489.85
Lebanon,LBN,Guinea,GIN,204.70
Lebanon,LBN,Guinea-Bissau,GNB,42.55
Lebanon,LBN,Guyana,GUY,143.00
Lebanon,LBN,Haiti,HTI,285.00
Lebanon,LBN,Honduras,HND,338.72
Lebanon,LBN,Hong Kong,HKG,275.00
Lebanon,LBN,Hungary,HUN,550.00
Lebanon,LBN,Iceland,ISL,14.00
Lebanon,LBN,India,IND,125250.00
Lebanon,LBN,Indonesia,IDN,11647.00
Lebanon,LBN,"Iran, Islamic Republic of",IRN,3348.00
Lebanon,LBN,Iraq,IRQ,19450.00
Lebanon,LBN,Ireland,IRL,386.00
Lebanon,LBN,Israel,ISR,21432.00
Lebanon,LBN,Italy,ITA,1363.00
Lebanon,LBN,Jamaica,JAM,355.00
Lebanon,LBN,Japan,JPN,408.00
Lebanon,LBN,Jordan,JOR,16100.00
Lebanon,LBN,Kazakhstan,KAZ,3538.00
Lebanon,LBN,Kenya,KEN,181.70
Lebanon,LBN,Kiribati,KIR,2.00
Lebanon,LBN,"Korea, Democratic People’s Republic of",PRK,173.00
Lebanon,LBN,"Korea, Republic of",KOR,559.00
Lebanon,LBN,Kuwait,KWT,11990.00
Lebanon,LBN,Kyrgyzstan,KGZ,826.00
Lebanon,LBN,Lao People’s Democratic Republic,LAO,131.00
Lebanon,LBN,Latvia,LVA,390.00
Lebanon,LBN,Lebanon,LBN,0.00
Lebanon,LBN,Lesotho,LSO,14.95
Lebanon,LBN,Liberia,LBR,32.20
Lebanon,LBN,Libyan Arab Jamahiriya,LBY,1039.60
Lebanon,LBN,Liechtenstein,LIE,2.00
Lebanon,LBN,Lithuania,LTU,553.00
Lebanon,LBN,Luxembourg,LUX,19.00
Lebanon,LBN,Macau,MAC,39.00
Lebanon,LBN,"Macedonia, the former Yugoslav Republic of",MKD,1268.00
Lebanon,LBN,Madagascar,MDG,52.90
Lebanon,LBN,Malawi,MWI,46.00
Lebanon,LBN,Malaysia,MYS,269.00
Lebanon,LBN,Maldives,MDV,1.00
Lebanon,LBN,Mali,MLI,566.95
Lebanon,LBN,Malta,MLT,46.00
Lebanon,LBN,Marshall Islands,MHL,6.00
Lebanon,LBN,Martinique,MTQ,1.00
Lebanon,LBN,Mauritania,MRT,110.40
Lebanon,LBN,Mauritius,MUS,55.20
Lebanon,LBN,Mayotte,MYT,0.00
Lebanon,LBN,Mexico,MEX,5135.00
Lebanon,LBN,"Micronesia, Federated States of",FSM,12.00
Lebanon,LBN,"Moldova, Republic of",MDA,835.00
Lebanon,LBN,Monaco,MCO,8.00
Lebanon,LBN,Mongolia,MNG,10.00
Lebanon,LBN,Montserrat,MSR,6.00
Lebanon,LBN,Morocco,MAR,10232.70
Lebanon,LBN,Mozambique,MOZ,257.60
Lebanon,LBN,Myanmar,MMR,101.00
Lebanon,LBN,Namibia,NAM,6.90
Lebanon,LBN,Nauru,NRU,1.00
Lebanon,LBN,Nepal,NPL,823.00
Lebanon,LBN,Netherlands,NLD,1161.00
Lebanon,LBN,Netherlands Antilles,ANT,39.00
Lebanon,LBN,New Caledonia,NCL,1.00
Lebanon,LBN,New Zealand,NZL,272.00
Lebanon,LBN,Nicaragua,NIC,282.56
Lebanon,LBN,Niger,NER,177.10
Lebanon,LBN,Nigeria,NGA,3769.48
Lebanon,LBN,Niue,NIU,3.00
